PointID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
1800	4	25	11	0	1	0	0	0	0	0	0	0	0
1803	4	25	11	0	1	0	0	0	0	0	0	0	0
1808	2	10	4	1	0	0	0	0	0	0	0	0	0
588	0	0	0	2	0	0	0	0	0	0	0	0	0
586	0	0	0	0	0	0	0	0	0	0	1	0	0
1835	6	15	2	0	1	0	0	0	0	0	0	0	0
2969	8	26	1	1	0	0	0	0	0	0	0	0	0
1834	6	15	2	0	1	0	0	0	0	0	0	0	0
1832	2	10	4	0	1	0	0	0	0	0	0	0	0
1831	2	10	4	1	0	0	0	0	0	0	0	0	0
6897	9	22	14	4	0	1	0	0	0	0	0	0	0
1830	2	10	4	1	0	0	0	0	0	0	0	0	0
1849	1	11	3	1	0	0	0	0	0	0	0	0	0
6887	3	18	15	3	0	0	0	0	0	0	0	0	0
6888	4	8	6	1	0	0	0	0	0	0	0	0	0
1843	4	14	3	0	1	0	0	0	0	0	0	0	0
6895	9	22	14	4	0	1	0	0	0	0	0	0	0
1819	6	20	17	4	1	0	0	0	0	0	0	0	0
1818	2	10	4	0	1	0	0	0	0	0	0	0	0
1817	2	10	4	1	0	0	0	0	0	0	0	0	0
1816	2	10	4	1	0	0	0	0	0	0	0	0	0
1813	2	2	3	1	0	0	0	0	0	0	0	0	0
1811	2	10	4	0	1	0	0	0	0	0	0	0	0
7529	10	12	25	4	0	1	0	0	0	0	0	0	0
7531	10	12	25	4	0	1	0	0	0	0	0	0	0
1825	3	0	2	1	0	0	0	0	0	0	0	0	0
1826	3	0	2	1	0	0	0	0	0	0	0	0	0
1824	3	0	2	1	0	0	0	0	0	0	0	0	0
1827	3	0	2	1	0	0	0	0	0	0	0	0	0
1828	3	0	2	1	0	0	0	0	0	0	0	0	0
1810	3	0	0	1	0	0	0	0	1	0	0	0	0
1812	3	0	2	1	0	0	0	0	0	0	0	0	0
1837	3	0	0	1	0	0	0	0	1	0	0	0	0
587	4	0	0	0	0	0	0	0	0	0	1	0	0
1866	3	2	3	1	0	0	0	0	0	0	0	0	0
1858	3	0	0	1	0	0	0	0	1	0	0	0	0
1857	3	0	0	1	0	0	0	0	1	0	0	0	0
2936	12	18	12	0	1	1	0	0	0	0	0	0	0
2937	12	18	12	0	1	1	0	0	0	0	0	0	0
594	4	0	0	0	0	0	0	0	0	0	1	0	0
6770	7	14	19	0	1	0	0	0	0	0	0	0	0
6771	7	14	19	0	1	0	0	0	0	0	0	0	0
6774	7	14	19	0	1	0	0	0	0	0	0	0	0
6775	7	14	19	0	1	0	0	0	0	0	0	0	0
6772	7	14	19	0	1	0	0	0	0	0	0	0	0
6773	7	14	19	0	1	0	0	0	0	0	0	0	0
1728	7	5	1	1	0	0	0	0	0	0	0	0	0
1720	3	0	0	1	0	0	0	0	1	0	0	0	0
1721	3	0	0	1	0	0	0	0	1	0	0	0	0
6782	7	14	19	0	1	0	0	0	0	0	0	0	0
1718	3	0	0	1	0	0	0	0	1	0	0	0	0
1719	3	0	0	1	0	0	0	0	1	0	0	0	0
1704	3	0	0	1	0	0	0	0	1	0	0	0	0
1705	3	0	0	1	0	0	0	0	1	0	0	0	0
2838	6	10	4	0	0	0	0	0	0	0	0	0	0
1702	3	0	0	1	0	0	0	0	1	0	0	0	0
2837	6	10	4	0	0	0	0	0	0	0	0	0	0
1703	3	0	0	1	0	0	0	0	1	0	0	0	0
1708	3	0	0	1	0	0	0	0	1	0	0	0	0
1706	3	0	0	1	0	0	0	0	1	0	0	0	0
1707	3	0	0	1	0	0	0	0	1	0	0	0	0
1700	3	0	0	1	0	0	0	0	1	0	0	0	0
1701	3	0	0	1	0	0	0	0	1	0	0	0	0
6743	8	18	19	0	1	0	0	0	0	0	0	0	0
6789	7	15	19	0	1	0	0	0	0	0	0	0	0
1775	12	16	0	0	0	0	0	0	0	0	0	0	0
1776	4	0	0	0	0	0	0	0	0	0	0	0	0
6723	2	0	0	0	0	0	0	0	0	0	0	0	0
6724	2	0	0	0	0	0	0	0	0	0	0	0	0
1756	6	2	1	1	0	0	0	0	0	0	0	0	0
1755	6	3	0	1	0	0	0	0	0	0	0	0	0
1747	5	2	3	1	0	0	0	0	0	0	0	0	0
1748	5	2	3	1	0	0	0	0	0	0	0	0	0
1730	3	0	2	1	0	0	0	0	0	0	0	0	0
1733	8	12	0	0	0	0	0	0	0	0	0	0	0
1732	3	0	2	1	0	0	0	0	0	0	0	0	0
1731	3	0	2	1	0	0	0	0	0	0	0	0	0
11	4	6	3	1	0	0	0	0	0	0	0	0	0
1699	3	0	0	1	0	0	0	0	1	0	0	0	0
1607	2	1	18	0	0	0	0	0	0	0	0	0	0
1606	2	1	12	1	0	0	0	0	0	0	0	0	0
1613	2	1	18	0	0	0	0	0	0	0	0	0	0
1637	2	1	18	0	0	0	0	0	0	0	0	0	0
1631	2	1	18	0	0	0	0	0	0	0	0	0	0
1630	2	1	12	1	0	0	0	0	0	0	0	0	0
1670	3	1	2	1	0	0	0	0	0	0	0	0	0
1666	3	1	2	1	0	0	0	0	0	0	0	0	0
1667	3	1	2	1	0	0	0	0	0	0	0	0	0
1668	3	1	2	1	0	0	0	0	0	0	0	0	0
1669	3	1	2	1	0	0	0	0	0	0	0	0	0
1691	3	0	0	2	1	0	0	0	0	0	0	0	0
1690	5	4	4	1	1	0	0	0	0	0	0	0	0
1688	5	4	4	1	1	0	0	0	0	0	0	0	0
1689	5	4	4	1	1	0	0	0	0	0	0	0	0
1582	2	1	12	1	0	0	0	0	0	0	0	0	0
1583	2	1	18	0	0	0	0	0	0	0	0	0	0
1589	2	1	18	0	0	0	0	0	0	0	0	0	0
1513	2	1	18	0	0	0	0	0	0	0	0	0	0
1507	2	1	18	0	0	0	0	0	0	0	0	0	0
1506	2	1	12	1	0	0	0	0	0	0	0	0	0
1565	2	1	18	0	0	0	0	0	0	0	0	0	0
1559	2	1	18	0	0	0	0	0	0	0	0	0	0
1558	2	1	12	1	0	0	0	0	0	0	0	0	0
1541	2	1	18	0	0	0	0	0	0	0	0	0	0
1535	2	1	18	0	0	0	0	0	0	0	0	0	0
1534	2	1	12	1	0	0	0	0	0	0	0	0	0
1474	10	12	7	0	0	1	0	0	0	0	0	0	0
1483	3	2	3	1	0	0	0	0	0	0	0	0	0
1484	3	2	3	1	0	0	0	0	0	0	0	0	0
1472	10	12	7	0	0	1	0	0	0	0	0	0	0
1473	10	12	7	0	0	1	0	0	0	0	0	0	0
5822	13	18	10	1	0	1	0	0	0	0	0	0	0
5819	13	18	10	1	0	1	0	0	0	0	0	0	0
5875	6	11	6	0	1	0	0	0	0	0	0	0	0
5855	6	12	6	0	1	0	0	0	0	0	0	0	0
1411	3	0	0	1	0	0	1	0	0	0	0	0	0
1415	3	0	0	1	0	0	1	0	0	0	0	0	0
1414	3	0	0	1	0	0	1	0	0	0	0	0	0
1413	3	0	0	1	0	0	1	0	0	0	0	0	0
1412	3	0	0	1	0	0	1	0	0	0	0	0	0
1419	3	0	0	1	0	0	1	0	0	0	0	0	0
1418	3	0	0	1	0	0	1	0	0	0	0	0	0
1417	3	0	0	1	0	0	1	0	0	0	0	0	0
1416	3	0	0	1	0	0	1	0	0	0	0	0	0
1420	3	0	0	1	0	0	1	0	0	0	0	0	0
1422	3	0	0	1	0	0	1	0	0	0	0	0	0
1421	3	0	0	1	0	0	1	0	0	0	0	0	0
1426	3	0	0	1	0	0	0	0	1	0	0	0	0
1428	3	0	0	1	0	0	0	0	1	0	0	0	0
1427	3	0	0	1	0	0	0	0	1	0	0	0	0
1429	3	0	0	1	0	0	0	0	1	0	0	0	0
1437	3	0	0	1	0	0	0	0	1	0	0	0	0
1436	3	0	0	1	0	0	0	0	1	0	0	0	0
1435	3	0	0	1	0	0	0	0	1	0	0	0	0
1434	3	0	0	1	0	0	0	0	1	0	0	0	0
1433	3	0	0	1	0	0	0	0	1	0	0	0	0
1432	3	0	0	1	0	0	0	0	1	0	0	0	0
1431	3	0	0	1	0	0	0	0	1	0	0	0	0
1430	3	0	0	1	0	0	0	0	1	0	0	0	0
1438	3	0	3	0	0	0	0	0	0	0	0	0	0
1446	3	0	3	0	0	0	0	0	0	0	0	0	0
986	5	0	0	0	0	0	0	0	0	0	0	0	1
985	5	0	0	0	0	0	0	0	0	0	0	0	1
1406	3	0	3	0	0	0	0	0	0	0	0	0	0
1407	3	0	3	0	0	0	0	0	0	0	0	0	0
4292	3	0	0	1	0	0	0	0	1	0	0	0	0
4291	3	0	0	1	0	0	0	0	1	0	0	0	0
4212	3	0	2	1	0	0	0	0	0	0	0	0	0
5747	13	18	10	1	0	1	0	0	0	0	0	0	0
5746	13	18	10	1	0	1	0	0	0	0	0	0	0
4216	2	0	0	0	0	0	0	0	0	0	1	0	0
5742	12	19	14	1	0	1	0	0	0	0	0	0	0
4234	3	0	2	1	0	0	0	0	0	0	0	0	0
5772	8	6	9	1	0	0	0	0	0	0	0	0	0
4249	3	0	0	1	0	0	0	0	1	0	0	0	0
4264	6	4	0	1	0	0	0	0	0	0	0	0	0
4263	6	4	0	1	0	0	0	0	0	0	0	0	0
5719	8	6	9	1	0	0	0	0	0	0	0	0	0
4269	10	12	7	0	0	1	0	0	0	0	0	0	0
4274	6	4	0	1	0	0	0	0	0	0	0	0	0
5720	8	6	9	1	0	0	0	0	0	0	0	0	0
5721	8	6	9	1	0	0	0	0	0	0	0	0	0
1386	4	4	1	1	0	0	0	0	0	0	0	0	0
1342	6	11	5	0	1	0	0	0	0	0	0	0	0
5794	6	12	6	0	1	0	0	0	0	0	0	0	0
5793	8	12	4	1	1	0	0	0	0	0	0	0	0
1341	6	11	5	0	1	0	0	0	0	0	0	0	0
5796	8	12	4	1	1	0	0	0	0	0	0	0	0
5795	6	12	6	0	1	0	0	0	0	0	0	0	0
1339	6	11	5	0	1	0	0	0	0	0	0	0	0
1338	6	11	5	0	1	0	0	0	0	0	0	0	0
1364	3	0	0	1	0	0	0	0	1	0	0	0	0
5797	6	12	6	0	1	0	0	0	0	0	0	0	0
1365	3	0	0	1	0	0	0	0	1	0	0	0	0
4200	12	15	8	0	1	0	0	0	0	0	0	0	0
1312	8	11	5	0	1	0	0	0	0	0	0	0	0
1311	8	11	5	0	1	0	0	0	0	0	0	0	0
1310	6	11	5	0	1	0	0	0	0	0	0	0	0
1309	6	11	5	0	1	0	0	0	0	0	0	0	0
4199	12	15	8	0	1	0	0	0	0	0	0	0	0
4198	5	6	0	1	0	0	0	0	0	0	0	0	0
4197	5	6	0	1	0	0	0	0	0	0	0	0	0
4170	3	0	2	1	0	0	0	0	0	0	0	0	0
7163	9	15	12	1	0	1	0	0	0	0	0	0	0
5646	9	11	13	3	0	1	0	0	0	0	0	0	0
5645	9	11	13	3	0	1	0	0	0	0	0	0	0
5644	9	11	13	3	0	1	0	0	0	0	0	0	0
5643	9	11	13	3	0	1	0	0	0	0	0	0	0
5648	9	11	13	3	0	1	0	0	0	0	0	0	0
5647	9	11	13	3	0	1	0	0	0	0	0	0	0
7179	6	7	6	0	0	0	0	0	0	0	0	0	0
4122	6	6	0	1	0	0	0	0	0	0	0	0	0
7195	6	10	4	0	0	0	0	0	0	0	0	0	0
5603	4	0	0	0	0	0	0	0	0	0	0	0	0
4160	3	0	0	1	0	0	0	0	1	0	0	0	0
4163	5	5	3	4	0	0	0	0	0	0	0	0	0
4164	6	6	2	4	0	0	0	0	0	0	0	0	0
1287	6	3	0	1	1	0	0	0	0	0	0	0	0
1286	6	3	0	1	1	0	0	0	0	0	0	0	0
1253	7	9	0	0	0	0	0	0	0	0	0	0	0
1245	7	9	0	0	0	0	0	0	0	0	0	0	0
7130	6	10	4	0	0	0	0	0	0	0	0	0	0
7133	6	10	4	0	0	0	0	0	0	0	0	0	0
7131	6	10	4	0	0	0	0	0	0	0	0	0	0
7132	6	10	4	0	0	0	0	0	0	0	0	0	0
7129	6	7	6	0	0	0	0	0	0	0	0	0	0
1230	6	7	7	0	1	0	0	0	0	0	0	0	0
1227	4	7	7	0	1	0	0	0	0	0	0	0	0
1228	4	7	7	0	1	0	0	0	0	0	0	0	0
1225	4	7	7	0	1	0	0	0	0	0	0	0	0
1226	4	7	7	0	1	0	0	0	0	0	0	0	0
1223	4	7	7	0	1	0	0	0	0	0	0	0	0
1224	4	7	7	0	1	0	0	0	0	0	0	0	0
1229	6	7	7	0	1	0	0	0	0	0	0	0	0
2777	9	11	13	3	0	1	0	0	0	0	0	0	0
2776	9	11	13	3	0	1	0	0	0	0	0	0	0
2775	9	11	13	3	0	1	0	0	0	0	0	0	0
1190	3	2	2	0	1	0	0	0	0	0	0	0	0
1188	3	0	0	1	0	0	0	0	1	0	0	0	0
1189	3	2	2	0	1	0	0	0	0	0	0	0	0
1187	3	0	0	1	0	0	0	0	1	0	0	0	0
1186	3	0	0	1	0	0	0	0	1	0	0	0	0
1185	3	0	0	1	0	0	0	0	1	0	0	0	0
1184	3	0	0	1	0	0	0	0	1	0	0	0	0
1183	3	0	0	1	0	0	0	0	1	0	0	0	0
1182	3	0	0	1	0	0	0	0	1	0	0	0	0
1181	3	0	0	1	0	0	0	0	1	0	0	0	0
5591	4	0	0	0	0	0	0	0	0	0	0	0	0
1166	5	0	0	0	0	0	0	0	0	0	0	0	0
1160	8	7	7	0	1	0	0	0	0	0	0	0	0
1161	8	7	7	0	1	0	0	0	0	0	0	0	0
1165	5	0	0	0	0	0	0	0	0	0	0	0	0
5410	6	5	2	1	0	0	0	0	0	0	0	0	0
5409	6	5	2	1	0	0	0	0	0	0	0	0	0
5427	3	0	0	1	0	0	0	0	1	0	0	0	0
5428	3	0	0	1	0	0	0	0	1	0	0	0	0
1029	3	0	0	1	0	0	0	0	1	0	0	0	0
1028	3	0	0	1	0	0	0	0	1	0	0	0	0
1027	3	0	0	1	0	0	0	0	1	0	0	0	0
1026	3	0	0	1	0	0	0	0	1	0	0	0	0
1025	3	0	0	1	0	0	0	0	1	0	0	0	0
1030	3	0	0	1	0	0	0	0	1	0	0	0	0
1022	7	11	10	1	0	1	0	0	0	0	0	0	0
3282	11	17	12	0	1	1	0	0	0	0	0	0	0
3283	11	17	12	0	1	1	0	0	0	0	0	0	0
6090	4	6	1	1	0	0	0	0	0	0	0	0	0
6091	3	2	2	0	1	0	0	0	0	0	0	0	0
6092	3	2	2	0	1	0	0	0	0	0	0	0	0
6081	6	4	4	0	2	0	0	0	0	0	0	0	0
6084	6	4	4	0	2	0	0	0	0	0	0	0	0
6085	7	4	4	0	2	0	0	0	0	0	0	0	0
6082	7	4	4	0	2	0	0	0	0	0	0	0	0
6083	7	4	4	0	2	0	0	0	0	0	0	0	0
6089	3	2	2	0	1	0	0	0	0	0	0	0	0
6086	7	4	4	0	2	0	0	0	0	0	0	0	0
6087	4	6	1	1	0	0	0	0	0	0	0	0	0
7582	3	0	0	0	0	0	0	0	0	0	0	0	0
7580	3	0	0	0	0	0	0	0	0	0	0	0	0
7581	3	0	0	0	0	0	0	0	0	0	0	0	0
7575	7	13	9	0	1	0	0	0	0	0	0	0	0
7576	7	13	9	0	1	0	0	0	0	0	0	0	0
7577	7	13	9	0	1	0	0	0	0	0	0	0	0
7570	7	15	9	1	1	0	0	0	0	0	0	0	0
7569	7	15	9	1	1	0	0	0	0	0	0	0	0
6060	4	6	1	1	0	0	0	0	0	0	0	0	0
6062	3	2	2	0	1	0	0	0	0	0	0	0	0
6059	4	6	1	1	0	0	0	0	0	0	0	0	0
6058	4	6	1	1	0	0	0	0	0	0	0	0	0
6057	3	2	2	0	1	0	0	0	0	0	0	0	0
6056	3	2	2	0	1	0	0	0	0	0	0	0	0
6055	4	6	1	1	0	0	0	0	0	0	0	0	0
6054	3	2	2	0	1	0	0	0	0	0	0	0	0
6053	3	2	2	0	1	0	0	0	0	0	0	0	0
6052	3	2	2	0	1	0	0	0	0	0	0	0	0
7519	6	6	8	0	1	0	0	0	0	0	0	0	0
7520	6	6	8	0	1	0	0	0	0	0	0	0	0
7523	6	6	8	0	1	0	0	0	0	0	0	0	0
7524	6	6	8	0	1	0	0	0	0	0	0	0	0
7534	7	12	8	1	0	0	0	0	0	0	0	0	0
7485	8	15	11	0	1	1	0	0	0	0	0	0	0
7484	10	15	11	0	1	1	0	0	0	0	0	0	0
7483	2	0	0	0	1	1	0	0	0	0	0	0	0
7482	2	0	0	0	1	1	0	0	0	0	0	0	0
7457	5	7	2	1	0	0	0	0	0	0	0	0	0
3377	11	17	12	0	1	1	0	0	0	0	0	0	0
7460	6	3	4	1	0	0	0	0	0	0	0	0	0
3372	8	14	10	1	1	0	0	0	0	0	0	0	0
3376	11	17	12	0	1	1	0	0	0	0	0	0	0
7461	5	7	1	2	0	0	0	0	0	0	0	0	0
3373	8	14	10	1	1	0	0	0	0	0	0	0	0
7462	6	5	1	2	0	0	0	0	0	0	0	0	0
7459	5	5	4	1	0	0	0	0	0	0	0	0	0
7458	6	5	2	1	0	0	0	0	0	0	0	0	0
7403	3	3	2	0	1	0	0	0	0	0	0	0	0
7404	3	3	2	0	1	0	0	0	0	0	0	0	0
7416	3	2	2	0	1	0	0	0	0	0	0	0	0
7424	3	2	2	0	1	0	0	0	0	0	0	0	0
7425	3	2	2	0	1	0	0	0	0	0	0	0	0
7426	3	3	2	0	1	0	0	0	0	0	0	0	0
7429	4	5	2	0	1	0	0	0	0	0	0	0	0
7431	3	3	2	0	1	0	0	0	0	0	0	0	0
7430	4	5	2	0	1	0	0	0	0	0	0	0	0
7435	4	5	2	0	1	0	0	0	0	0	0	0	0
7434	4	5	2	0	1	0	0	0	0	0	0	0	0
7365	9	12	12	1	0	1	0	0	0	0	0	0	0
7364	9	12	12	1	0	1	0	0	0	0	0	0	0
7363	9	14	10	1	0	1	0	0	0	0	0	0	0
7368	10	18	0	0	0	0	0	0	0	0	0	0	0
7367	10	18	0	0	0	0	0	0	0	0	0	0	0
7366	9	12	12	1	0	1	0	0	0	0	0	0	0
4019	6	3	0	1	0	0	0	0	0	0	0	0	0
4017	6	3	0	1	0	0	0	0	0	0	0	0	0
4018	6	3	0	1	0	0	0	0	0	0	0	0	0
3428	8	14	10	1	1	0	0	0	0	0	0	0	0
3427	8	14	10	1	1	0	0	0	0	0	0	0	0
4002	6	6	0	1	0	0	0	0	0	0	0	0	0
4000	6	6	0	1	0	0	0	0	0	0	0	0	0
4079	6	6	0	1	0	0	0	0	0	0	0	0	0
4073	12	16	0	0	0	0	0	0	0	0	0	0	0
4081	4	0	0	0	0	0	0	0	0	0	0	0	0
4082	6	3	0	1	0	0	0	0	0	0	0	0	0
4088	6	3	0	1	0	0	0	0	0	0	0	0	0
4087	6	3	0	1	0	0	0	0	0	0	0	0	0
5146	4	7	7	0	1	0	0	0	0	0	0	0	0
5147	4	7	7	0	1	0	0	0	0	0	0	0	0
5145	4	7	7	0	1	0	0	0	0	0	0	0	0
5151	4	7	7	0	1	0	0	0	0	0	0	0	0
5152	4	7	7	0	1	0	0	0	0	0	0	0	0
5150	4	7	7	0	1	0	0	0	0	0	0	0	0
5149	4	7	7	0	1	0	0	0	0	0	0	0	0
5148	4	7	7	0	1	0	0	0	0	0	0	0	0
7206	7	10	7	0	1	0	0	0	0	0	0	0	0
7205	7	10	7	0	1	0	0	0	0	0	0	0	0
7207	7	10	7	0	1	0	0	0	0	0	0	0	0
7210	13	19	8	0	2	0	0	0	0	0	0	0	0
7211	8	15	4	1	2	0	0	0	0	0	0	0	0
7203	7	10	7	0	1	0	0	0	0	0	0	0	0
7204	7	10	7	0	1	0	0	0	0	0	0	0	0
7202	8	10	7	0	1	0	0	0	0	0	0	0	0
7269	10	14	5	1	1	0	0	0	0	0	0	0	0
7265	6	10	4	0	0	0	0	0	0	0	0	0	0
3533	11	17	3	1	1	0	0	0	0	0	0	0	0
3532	11	17	3	1	1	0	0	0	0	0	0	0	0
6120	3	2	2	0	1	0	0	0	0	0	0	0	0
6121	3	2	2	0	1	0	0	0	0	0	0	0	0
6122	5	5	2	0	1	0	0	0	0	0	0	0	0
6124	5	5	2	0	1	0	0	0	0	0	0	0	0
3579	14	21	14	0	1	1	0	0	0	0	0	0	0
6119	3	2	2	0	1	0	0	0	0	0	0	0	0
6145	3	2	2	0	1	0	0	0	0	0	0	0	0
6146	3	2	2	0	1	0	0	0	0	0	0	0	0
6147	3	2	2	0	1	0	0	0	0	0	0	0	0
6148	3	2	2	0	1	0	0	0	0	0	0	0	0
6141	3	2	2	0	1	0	0	0	0	0	0	0	0
6142	3	2	2	0	1	0	0	0	0	0	0	0	0
6143	3	2	2	0	1	0	0	0	0	0	0	0	0
6144	3	2	2	0	1	0	0	0	0	0	0	0	0
3620	14	21	14	0	1	1	0	0	0	0	0	0	0
3612	9	15	4	2	1	0	0	0	0	0	0	0	0
3609	14	21	14	0	1	1	0	0	0	0	0	0	0
3602	14	20	14	0	1	1	0	0	0	0	0	0	0
6423	7	15	9	1	1	0	0	0	0	0	0	0	0
6422	7	15	9	1	1	0	0	0	0	0	0	0	0
6421	7	13	9	0	1	0	0	0	0	0	0	0	0
6420	7	13	9	0	1	0	0	0	0	0	0	0	0
6419	7	13	9	0	1	0	0	0	0	0	0	0	0
7933	8	17	5	0	0	1	0	0	0	0	0	0	0
6450	9	15	4	1	1	0	0	0	0	0	0	0	0
6451	9	15	4	1	1	0	0	0	0	0	0	0	0
6445	9	15	4	1	1	0	0	0	0	0	0	0	0
6436	7	10	2	0	0	0	0	0	0	0	0	0	0
6425	7	15	9	1	1	0	0	0	0	0	0	0	0
6424	7	15	9	1	1	0	0	0	0	0	0	0	0
188	2	0	0	0	0	0	0	0	0	1	0	0	0
189	2	0	0	0	0	0	0	0	0	1	0	0	0
191	2	0	0	0	0	0	0	0	0	1	0	0	0
190	4	0	0	0	0	0	0	0	1	0	0	0	0
7890	11	17	13	0	1	1	0	0	0	0	0	0	0
7891	11	17	13	0	1	1	0	0	0	0	0	0	0
7857	4	0	0	0	0	1	0	0	0	0	0	0	0
7822	2	0	0	0	0	0	0	0	0	0	0	0	0
7821	2	0	0	0	0	0	0	0	0	0	0	0	0
8021	9	13	6	0	0	1	0	0	0	0	0	0	0
8003	10	17	7	0	1	0	0	0	0	0	0	0	0
8004	10	17	7	0	1	0	0	0	0	0	0	0	0
3928	3	0	0	1	0	0	0	0	1	0	0	0	0
3929	3	0	0	1	0	0	0	0	1	0	0	0	0
3917	5	4	4	1	1	0	0	0	0	0	0	0	0
3918	3	0	0	2	1	0	0	0	0	0	0	0	0
3915	5	4	4	1	1	0	0	0	0	0	0	0	0
3916	5	4	4	1	1	0	0	0	0	0	0	0	0
3935	3	0	0	1	0	0	0	0	1	0	0	0	0
3936	3	0	0	1	0	0	0	0	1	0	0	0	0
3937	3	0	0	1	0	0	0	0	1	0	0	0	0
3930	3	0	0	1	0	0	0	0	1	0	0	0	0
3931	3	0	0	1	0	0	0	0	1	0	0	0	0
3932	3	0	0	1	0	0	0	0	1	0	0	0	0
3933	3	0	0	1	0	0	0	0	1	0	0	0	0
3934	3	0	0	1	0	0	0	0	1	0	0	0	0
7773	2	1	4	1	0	0	0	0	0	0	0	0	0
7774	2	1	4	1	0	0	0	0	0	0	0	0	0
7771	2	0	0	0	0	0	2	0	0	0	0	0	0
7772	2	0	0	0	0	0	2	0	0	0	0	0	0
7770	2	0	0	0	0	0	2	0	0	0	0	0	0
3983	3	0	2	1	0	0	0	0	0	0	0	0	0
3982	3	0	2	1	0	0	0	0	0	0	0	0	0
7769	2	0	0	0	0	0	2	0	0	0	0	0	0
7768	2	0	0	0	0	0	2	0	0	0	0	0	0
7767	2	0	0	0	0	0	2	0	0	0	0	0	0
3981	3	0	2	1	0	0	0	0	0	0	0	0	0
6691	8	18	19	0	1	0	0	0	0	0	0	0	0
6692	9	19	19	0	1	0	0	0	0	0	0	0	0
6646	11	23	6	1	0	1	0	0	0	0	0	0	0
6647	11	23	6	1	0	1	0	0	0	0	0	0	0
6648	12	20	9	1	0	1	0	0	0	0	0	0	0
6649	12	20	9	1	0	1	0	0	0	0	0	0	0
6650	12	20	9	1	0	1	0	0	0	0	0	0	0
6651	12	19	10	1	0	1	0	0	0	0	0	0	0
3905	3	1	2	1	0	0	0	0	0	0	0	0	0
3904	3	1	2	1	0	0	0	0	0	0	0	0	0
3907	3	1	2	1	0	0	0	0	0	0	0	0	0
3906	3	1	2	1	0	0	0	0	0	0	0	0	0
3908	3	1	2	1	0	0	0	0	0	0	0	0	0
3146	11	17	12	0	1	1	0	0	0	0	0	0	0
3147	11	17	12	0	1	1	0	0	0	0	0	0	0
3997	6	5	1	1	0	0	0	0	0	0	0	0	0
7611	3	0	0	0	0	0	0	0	0	0	0	0	0
7610	3	0	0	0	0	0	0	0	0	0	0	0	0
7608	3	0	0	0	0	0	0	0	0	0	0	0	0
7609	3	0	0	0	0	0	0	0	0	0	0	0	0
7612	3	0	0	0	0	0	0	0	0	0	0	0	0
6582	2	0	0	0	0	0	0	0	0	0	0	0	0
6573	2	0	0	0	0	0	0	0	0	0	0	0	0
5418	3	0	55	0	0	1	1	0	0	0	0	0	0
5416	3	0	55	0	0	1	1	0	0	0	0	0	0
5417	3	0	55	0	0	1	1	0	0	0	0	0	0
5414	3	0	55	0	0	1	1	0	0	0	0	0	0
5415	3	0	55	0	0	1	1	0	0	0	0	0	0
5413	3	0	55	0	0	1	1	0	0	0	0	0	0
7500	2	0	55	0	0	1	1	0	0	0	0	0	0
7497	2	0	55	0	0	1	1	0	0	0	0	0	0
7496	2	0	55	0	0	1	1	0	0	0	0	0	0
7499	2	0	55	0	0	1	1	0	0	0	0	0	0
7498	2	0	55	0	0	1	1	0	0	0	0	0	0
535	9	6	6	1	0	0	0	0	0	0	0	0	0
536	9	6	6	1	0	0	0	0	0	0	0	0	0
1844	9	5	2	0	1	0	0	0	0	0	0	0	0
1848	14	13	7	2	0	1	0	0	0	0	0	0	0
1845	9	5	2	0	1	0	0	0	0	0	0	0	0
585	8	0	0	0	0	0	0	0	0	0	0	0	0
1898	9	5	2	0	1	0	0	0	0	0	0	0	0
1899	7	2	1	1	0	0	0	0	0	0	0	0	0
1860	9	5	2	0	1	0	0	0	0	0	0	0	0
1861	9	5	2	0	1	0	0	0	0	0	0	0	0
592	8	0	0	0	0	0	0	0	0	0	0	0	0
2854	13	15	12	1	0	1	0	0	0	0	0	0	0
418	8	2	7	2	0	0	0	0	0	0	0	0	0
417	8	2	7	2	0	0	0	0	0	0	0	0	0
1777	8	1	2	1	0	0	0	0	0	0	0	0	0
1753	7	3	0	1	0	0	0	0	0	0	0	0	0
1603	6	0	0	0	0	0	0	0	0	0	0	0	0
1627	6	0	0	0	0	0	0	0	0	0	0	0	0
1579	6	0	0	0	0	0	0	0	0	0	0	0	0
1503	6	0	0	0	0	0	0	0	0	0	0	0	0
6924	13	6	10	1	1	0	0	0	0	0	0	0	0
6923	13	10	6	1	1	0	0	0	0	0	0	0	0
1555	6	0	0	0	0	0	0	0	0	0	0	0	0
6917	12	3	12	1	0	0	0	0	0	0	0	0	0
6916	12	3	12	1	0	0	0	0	0	0	0	0	0
1531	6	0	0	0	0	0	0	0	0	0	0	0	0
5811	15	18	10	1	0	1	0	0	0	0	0	0	0
4293	9	5	2	0	1	0	0	0	0	0	0	0	0
5748	15	18	10	1	0	1	0	0	0	0	0	0	0
5745	15	18	10	1	0	1	0	0	0	0	0	0	0
5744	15	18	10	1	0	1	0	0	0	0	0	0	0
5743	15	18	10	1	0	1	0	0	0	0	0	0	0
4238	7	0	0	0	0	0	1	0	0	0	0	0	0
4239	7	3	0	1	0	0	0	0	0	0	0	0	0
5770	15	18	10	1	0	1	0	0	0	0	0	0	0
5773	7	3	4	0	0	0	0	0	0	0	0	0	0
5771	12	6	12	0	1	0	0	0	0	0	0	0	0
